
26.03.2024 | 02:59:41 | |54.7%|178/924|+64|-53|117 | Настройки - | 1 | 1.2 | 1.3 | 1.4 | 2
26.03.2024 | 02:59:50 | |50.0%|179/924|+45|-45|90 | Настройки - | 2 | 1.4 | 1.3 | 1.2 | 1
26.03.2024 | 03:00:01 | |54.37%|180/924|+56|-47|103 | Настройки - | 1 | 1.2 | 1.3 | 1.5 | 1.6
26.03.2024 | 03:00:11 | |47.89%|181/924|+91|-99|190 | Настройки - | 1.6 | 1.5 | 1.3 | 1.2 | 1
26.03.2024 | 03:00:22 | |54.37%|182/924|+56|-47|103 | Настройки - | 1 | 1.2 | 1.3 | 1.5 | 1.7
26.03.2024 | 03:00:32 | |48.54%|183/924|+83|-88|171 | Настройки - | 1.7 | 1.5 | 1.3 | 1.2 | 1
26.03.2024 | 03:00:43 | |54.37%|184/924|+56|-47|103 | Настройки - | 1 | 1.2 | 1.3 | 1.5 | 1.8
26.03.2024 | 03:00:53 | |51.39%|185/924|+74|-70|144 | Настройки - | 1.8 | 1.5 | 1.3 | 1.2 | 1
26.03.2024 | 03:01:03 | |54.37%|186/924|+56|-47|103 | Настройки - | 1 | 1.2 | 1.3 | 1.5 | 1.9
26.03.2024 | 03:01:13 | |52.34%|187/924|+67|-61|128 | Настройки - | 1.9 | 1.5 | 1.3 | 1.2 | 1
26.03.2024 | 03:01:24 | |54.37%|188/924|+56|-47|103 | Настройки - | 1 | 1.2 | 1.3 | 1.5 | 2
26.03.2024 | 03:01:34 | |52.17%|189/924|+60|-55|115 | Настройки - | 2 | 1.5 | 1.3 | 1.2 | 1
26.03.2024 | 03:01:44 | |53.61%|190/924|+52|-45|97 | Настройки - | 1 | 1.2 | 1.3 | 1.6 | 1.7
26.03.2024 | 03:01:55 | |47.78%|191/924|+97|-106|203 | Настройки - | 1.7 | 1.6 | 1.3 | 1.2 | 1
26.03.2024 | 03:02:05 | |53.61%|192/924|+52|-45|97 | Настройки - | 1 | 1.2 | 1.3 | 1.6 | 1.8
26.03.2024 | 03:02:15 | |50.6%|193/924|+85|-83|168 | Настройки - | 1.8 | 1.6 | 1.3 | 1.2 | 1
26.03.2024 | 03:02:26 | |53.61%|194/924|+52|-45|97 | Настройки - | 1 | 1.2 | 1.3 | 1.6 | 1.9
26.03.2024 | 03:02:36 | |51.97%|195/924|+79|-73|152 | Настройки - | 1.9 | 1.6 | 1.3 | 1.2 | 1
26.03.2024 | 03:02:47 | |53.61%|196/924|+52|-45|97 | Настройки - | 1 | 1.2 | 1.3 | 1.6 | 2
26.03.2024 | 03:02:56 | |51.85%|197/924|+70|-65|135 | Настройки - | 2 | 1.6 | 1.3 | 1.2 | 1
26.03.2024 | 03:03:07 | |51.69%|198/924|+46|-43|89 | Настройки - | 1 | 1.2 | 1.3 | 1.7 | 1.8
26.03.2024 | 03:03:17 | |51.04%|199/924|+98|-94|192 | Настройки - | 1.8 | 1.7 | 1.3 | 1.2 | 1
26.03.2024 | 03:03:28 | |51.69%|200/924|+46|-43|89 | Настройки - | 1 | 1.2 | 1.3 | 1.7 | 1.9
26.03.2024 | 03:03:38 | |52.33%|201/924|+90|-82|172 | Настройки - | 1.9 | 1.7 | 1.3 | 1.2 | 1
26.03.2024 | 03:03:48 | |51.69%|202/924|+46|-43|89 | Настройки - | 1 | 1.2 | 1.3 | 1.7 | 2
26.03.2024 | 03:03:58 | |50.99%|203/924|+77|-74|151 | Настройки - | 2 | 1.7 | 1.3 | 1.2 | 1
26.03.2024 | 03:04:09 | |51.81%|204/924|+43|-40|83 | Настройки - | 1 | 1.2 | 1.3 | 1.8 | 1.9
26.03.2024 | 03:04:19 | |51.56%|205/924|+99|-93|192 | Настройки - | 1.9 | 1.8 | 1.3 | 1.2 | 1
26.03.2024 | 03:04:29 | |51.81%|206/924|+43|-40|83 | Настройки - | 1 | 1.2 | 1.3 | 1.8 | 2
26.03.2024 | 03:04:39 | |51.81%|207/924|+86|-80|166 | Настройки - | 2 | 1.8 | 1.3 | 1.2 | 1
26.03.2024 | 03:04:50 | |48.61%|208/924|+35|-37|72 | Настройки - | 1 | 1.2 | 1.3 | 1.9 | 2
26.03.2024 | 03:05:00 | |52.51%|209/924|+94|-85|179 | Настройки - | 2 | 1.9 | 1.3 | 1.2 | 1
26.03.2024 | 03:05:10 | |53.27%|210/924|+57|-50|107 | Настройки - | 1 | 1.2 | 1.4 | 1.5 | 1.6
26.03.2024 | 03:05:21 | |47.42%|211/924|+92|-102|194 | Настройки - | 1.6 | 1.5 | 1.4 | 1.2 | 1
26.03.2024 | 03:05:31 | |53.27%|212/924|+57|-50|107 | Настройки - | 1 | 1.2 | 1.4 | 1.5 | 1.7
26.03.2024 | 03:05:41 | |48.0%|213/924|+84|-91|175 | Настройки - | 1.7 | 1.5 | 1.4 | 1.2 | 1
26.03.2024 | 03:05:52 | |53.27%|214/924|+57|-50|107 | Настройки - | 1 | 1.2 | 1.4 | 1.5 | 1.8
26.03.2024 | 03:06:02 | |50.34%|215/924|+74|-73|147 | Настройки - | 1.8 | 1.5 | 1.4 | 1.2 | 1
26.03.2024 | 03:06:13 | |53.27%|216/924|+57|-50|107 | Настройки - | 1 | 1.2 | 1.4 | 1.5 | 1.9
26.03.2024 | 03:06:23 | |51.54%|217/924|+67|-63|130 | Настройки - | 1.9 | 1.5 | 1.4 | 1.2 | 1
26.03.2024 | 03:06:33 | |53.27%|218/924|+57|-50|107 | Настройки - | 1 | 1.2 | 1.4 | 1.5 | 2
26.03.2024 | 03:06:43 | |51.28%|219/924|+60|-57|117 | Настройки - | 2 | 1.5 | 1.4 | 1.2 | 1
26.03.2024 | 03:06:54 | |52.48%|220/924|+53|-48|101 | Настройки - | 1 | 1.2 | 1.4 | 1.6 | 1.7
26.03.2024 | 03:07:04 | |47.34%|221/924|+98|-109|207 | Настройки - | 1.7 | 1.6 | 1.4 | 1.2 | 1
26.03.2024 | 03:07:14 | |52.48%|222/924|+53|-48|101 | Настройки - | 1 | 1.2 | 1.4 | 1.6 | 1.8
26.03.2024 | 03:07:24 | |49.71%|223/924|+85|-86|171 | Настройки - | 1.8 | 1.6 | 1.4 | 1.2 | 1
26.03.2024 | 03:07:35 | |52.48%|224/924|+53|-48|101 | Настройки - | 1 | 1.2 | 1.4 | 1.6 | 1.9
26.03.2024 | 03:07:45 | |51.3%|225/924|+79|-75|154 | Настройки - | 1.9 | 1.6 | 1.4 | 1.2 | 1
26.03.2024 | 03:07:56 | |52.48%|226/924|+53|-48|101 | Настройки - | 1 | 1.2 | 1.4 | 1.6 | 2
26.03.2024 | 03:08:06 | |51.09%|227/924|+70|-67|137 | Настройки - | 2 | 1.6 | 1.4 | 1.2 | 1
26.03.2024 | 03:08:16 | |51.09%|228/924|+47|-45|92 | Настройки - | 1 | 1.2 | 1.4 | 1.7 | 1.8
26.03.2024 | 03:08:26 | |50.26%|229/924|+98|-97|195 | Настройки - | 1.8 | 1.7 | 1.4 | 1.2 | 1
26.03.2024 | 03:08:37 | |51.09%|230/924|+47|-45|92 | Настройки - | 1 | 1.2 | 1.4 | 1.7 | 1.9
26.03.2024 | 03:08:47 | |51.72%|231/924|+90|-84|174 | Настройки - | 1.9 | 1.7 | 1.4 | 1.2 | 1
26.03.2024 | 03:08:58 | |51.09%|232/924|+47|-45|92 | Настройки - | 1 | 1.2 | 1.4 | 1.7 | 2
26.03.2024 | 03:09:08 | |50.33%|233/924|+77|-76|153 | Настройки - | 2 | 1.7 | 1.4 | 1.2 | 1
26.03.2024 | 03:09:18 | |51.16%|234/924|+44|-42|86 | Настройки - | 1 | 1.2 | 1.4 | 1.8 | 1.9
26.03.2024 | 03:09:28 | |51.03%|235/924|+99|-95|194 | Настройки - | 1.9 | 1.8 | 1.4 | 1.2 | 1
26.03.2024 | 03:09:39 | |51.16%|236/924|+44|-42|86 | Настройки - | 1 | 1.2 | 1.4 | 1.8 | 2
26.03.2024 | 03:09:49 | |51.19%|237/924|+86|-82|168 | Настройки - | 2 | 1.8 | 1.4 | 1.2 | 1
26.03.2024 | 03:10:00 | |48.0%|238/924|+36|-39|75 | Настройки - | 1 | 1.2 | 1.4 | 1.9 | 2
26.03.2024 | 03:10:10 | |51.93%|239/924|+94|-87|181 | Настройки - | 2 | 1.9 | 1.4 | 1.2 | 1
26.03.2024 | 03:10:21 | |51.96%|240/924|+53|-49|102 | Настройки - | 1 | 1.2 | 1.5 | 1.6 | 1.7
26.03.2024 | 03:10:31 | |47.6%|241/924|+99|-109|208 | Настройки - | 1.7 | 1.6 | 1.5 | 1.2 | 1
26.03.2024 | 03:10:42 | |51.96%|242/924|+53|-49|102 | Настройки - | 1 | 1.2 | 1.5 | 1.6 | 1.8
26.03.2024 | 03:10:52 | |50.0%|243/924|+86|-86|172 | Настройки - | 1.8 | 1.6 | 1.5 | 1.2 | 1
26.03.2024 | 03:11:02 | |51.96%|244/924|+53|-49|102 | Настройки - | 1 | 1.2 | 1.5 | 1.6 | 1.9
26.03.2024 | 03:11:12 | |51.61%|245/924|+80|-75|155 | Настройки - | 1.9 | 1.6 | 1.5 | 1.2 | 1
26.03.2024 | 03:11:23 | |51.96%|246/924|+53|-49|102 | Настройки - | 1 | 1.2 | 1.5 | 1.6 | 2
26.03.2024 | 03:11:33 | |51.45%|247/924|+71|-67|138 | Настройки - | 2 | 1.6 | 1.5 | 1.2 | 1
26.03.2024 | 03:11:43 | |50.54%|248/924|+47|-46|93 | Настройки - | 1 | 1.2 | 1.5 | 1.7 | 1.8
26.03.2024 | 03:11:53 | |50.51%|249/924|+99|-97|196 | Настройки - | 1.8 | 1.7 | 1.5 | 1.2 | 1
26.03.2024 | 03:12:04 | |50.54%|250/924|+47|-46|93 | Настройки - | 1 | 1.2 | 1.5 | 1.7 | 1.9
26.03.2024 | 03:12:14 | |52.0%|251/924|+91|-84|175 | Настройки - | 1.9 | 1.7 | 1.5 | 1.2 | 1
26.03.2024 | 03:12:24 | |50.54%|252/924|+47|-46|93 | Настройки - | 1 | 1.2 | 1.5 | 1.7 | 2
26.03.2024 | 03:12:34 | |50.65%|253/924|+78|-76|154 | Настройки - | 2 | 1.7 | 1.5 | 1.2 | 1
26.03.2024 | 03:12:45 | |50.57%|254/924|+44|-43|87 | Настройки - | 1 | 1.2 | 1.5 | 1.8 | 1.9
26.03.2024 | 03:12:55 | |51.28%|255/924|+100|-95|195 | Настройки - | 1.9 | 1.8 | 1.5 | 1.2 | 1
26.03.2024 | 03:13:05 | |50.57%|256/924|+44|-43|87 | Настройки - | 1 | 1.2 | 1.5 | 1.8 | 2
26.03.2024 | 03:13:15 | |51.48%|257/924|+87|-82|169 | Настройки - | 2 | 1.8 | 1.5 | 1.2 | 1
26.03.2024 | 03:13:26 | |47.37%|258/924|+36|-40|76 | Настройки - | 1 | 1.2 | 1.5 | 1.9 | 2
26.03.2024 | 03:13:36 | |52.2%|259/924|+95|-87|182 | Настройки - | 2 | 1.9 | 1.5 | 1.2 | 1
26.03.2024 | 03:13:47 | |51.06%|260/924|+48|-46|94 | Настройки - | 1 | 1.2 | 1.6 | 1.7 | 1.8
26.03.2024 | 03:13:57 | |50.25%|261/924|+100|-99|199 | Настройки - | 1.8 | 1.7 | 1.6 | 1.2 | 1
26.03.2024 | 03:14:08 | |51.06%|262/924|+48|-46|94 | Настройки - | 1 | 1.2 | 1.6 | 1.7 | 1.9
26.03.2024 | 03:14:18 | |51.69%|263/924|+92|-86|178 | Настройки - | 1.9 | 1.7 | 1.6 | 1.2 | 1
26.03.2024 | 03:14:29 | |51.06%|264/924|+48|-46|94 | Настройки - | 1 | 1.2 | 1.6 | 1.7 | 2
26.03.2024 | 03:14:41 | |50.32%|265/924|+79|-78|157 | Настройки - | 2 | 1.7 | 1.6 | 1.2 | 1
26.03.2024 | 03:14:52 | |51.14%|266/924|+45|-43|88 | Настройки - | 1 | 1.2 | 1.6 | 1.8 | 1.9
26.03.2024 | 03:15:02 | |51.01%|267/924|+101|-97|198 | Настройки - | 1.9 | 1.8 | 1.6 | 1.2 | 1
26.03.2024 | 03:15:13 | |51.14%|268/924|+45|-43|88 | Настройки - | 1 | 1.2 | 1.6 | 1.8 | 2
26.03.2024 | 03:15:24 | |51.16%|269/924|+88|-84|172 | Настройки - | 2 | 1.8 | 1.6 | 1.2 | 1
26.03.2024 | 03:15:35 | |47.37%|270/924|+36|-40|76 | Настройки - | 1 | 1.2 | 1.6 | 1.9 | 2
26.03.2024 | 03:15:45 | |51.89%|271/924|+96|-89|185 | Настройки - | 2 | 1.9 | 1.6 | 1.2 | 1
26.03.2024 | 03:15:56 | |51.14%|272/924|+45|-43|88 | Настройки - | 1 | 1.2 | 1.7 | 1.8 | 1.9
26.03.2024 | 03:16:07 | |51.0%|273/924|+102|-98|200 | Настройки - | 1.9 | 1.8 | 1.7 | 1.2 | 1
26.03.2024 | 03:16:18 | |51.14%|274/924|+45|-43|88 | Настройки - | 1 | 1.2 | 1.7 | 1.8 | 2
26.03.2024 | 03:16:29 | |50.87%|275/924|+88|-85|173 | Настройки - | 2 | 1.8 | 1.7 | 1.2 | 1
26.03.2024 | 03:16:40 | |47.37%|276/924|+36|-40|76 | Настройки - | 1 | 1.2 | 1.7 | 1.9 | 2
26.03.2024 | 03:16:51 | |51.61%|277/924|+96|-90|186 | Настройки - | 2 | 1.9 | 1.7 | 1.2 | 1
26.03.2024 | 03:17:02 | |48.72%|278/924|+38|-40|78 | Настройки - | 1 | 1.2 | 1.8 | 1.9 | 2
26.03.2024 | 03:17:12 | |51.61%|279/924|+96|-90|186 | Настройки - | 2 | 1.9 | 1.8 | 1.2 | 1
26.03.2024 | 03:17:23 | |52.63%|280/924|+80|-72|152 | Настройки - | 1 | 1.3 | 1.4 | 1.5 | 1.6
26.03.2024 | 03:17:34 | |46.75%|281/924|+79|-90|169 | Настройки - | 1.6 | 1.5 | 1.4 | 1.3 | 1
26.03.2024 | 03:17:46 | |52.63%|282/924|+80|-72|152 | Настройки - | 1 | 1.3 | 1.4 | 1.5 | 1.7
26.03.2024 | 03:17:56 | |47.68%|283/924|+72|-79|151 | Настройки - | 1.7 | 1.5 | 1.4 | 1.3 | 1
26.03.2024 | 03:18:09 | |52.63%|284/924|+80|-72|152 | Настройки - | 1 | 1.3 | 1.4 | 1.5 | 1.8
26.03.2024 | 03:18:19 | |50.0%|285/924|+63|-63|126 | Настройки - | 1.8 | 1.5 | 1.4 | 1.3 | 1
26.03.2024 | 03:18:31 | |52.63%|286/924|+80|-72|152 | Настройки - | 1 | 1.3 | 1.4 | 1.5 | 1.9
26.03.2024 | 03:18:41 | |51.33%|287/924|+58|-55|113 | Настройки - | 1.9 | 1.5 | 1.4 | 1.3 | 1
26.03.2024 | 03:18:53 | |52.63%|288/924|+80|-72|152 | Настройки - | 1 | 1.3 | 1.4 | 1.5 | 2
26.03.2024 | 03:19:06 | |50.98%|289/924|+52|-50|102 | Настройки - | 2 | 1.5 | 1.4 | 1.3 | 1
26.03.2024 | 03:19:19 | |51.77%|290/924|+73|-68|141 | Настройки - | 1 | 1.3 | 1.4 | 1.6 | 1.7
26.03.2024 | 03:19:30 | |47.75%|291/924|+85|-93|178 | Настройки - | 1.7 | 1.6 | 1.4 | 1.3 | 1
26.03.2024 | 03:19:43 | |51.77%|292/924|+73|-68|141 | Настройки - | 1 | 1.3 | 1.4 | 1.6 | 1.8
26.03.2024 | 03:19:54 | |49.66%|293/924|+73|-74|147 | Настройки - | 1.8 | 1.6 | 1.4 | 1.3 | 1
26.03.2024 | 03:20:06 | |51.77%|294/924|+73|-68|141 | Настройки - | 1 | 1.3 | 1.4 | 1.6 | 1.9
26.03.2024 | 03:20:16 | |51.49%|295/924|+69|-65|134 | Настройки - | 1.9 | 1.6 | 1.4 | 1.3 | 1
26.03.2024 | 03:20:27 | |51.77%|296/924|+73|-68|141 | Настройки - | 1 | 1.3 | 1.4 | 1.6 | 2
26.03.2024 | 03:20:37 | |51.26%|297/924|+61|-58|119 | Настройки - | 2 | 1.6 | 1.4 | 1.3 | 1
26.03.2024 | 03:20:49 | |51.54%|298/924|+67|-63|130 | Настройки - | 1 | 1.3 | 1.4 | 1.7 | 1.8
26.03.2024 | 03:21:00 | |50.29%|299/924|+86|-85|171 | Настройки - | 1.8 | 1.7 | 1.4 | 1.3 | 1
26.03.2024 | 03:21:12 | |51.54%|300/924|+67|-63|130 | Настройки - | 1 | 1.3 | 1.4 | 1.7 | 1.9
26.03.2024 | 03:21:22 | |51.95%|301/924|+80|-74|154 | Настройки - | 1.9 | 1.7 | 1.4 | 1.3 | 1
26.03.2024 | 03:21:36 | |51.54%|302/924|+67|-63|130 | Настройки - | 1 | 1.3 | 1.4 | 1.7 | 2
26.03.2024 | 03:21:50 | |50.37%|303/924|+68|-67|135 | Настройки - | 2 | 1.7 | 1.4 | 1.3 | 1
26.03.2024 | 03:22:02 | |50.82%|304/924|+62|-60|122 | Настройки - | 1 | 1.3 | 1.4 | 1.8 | 1.9
26.03.2024 | 03:22:12 | |50.88%|305/924|+87|-84|171 | Настройки - | 1.9 | 1.8 | 1.4 | 1.3 | 1
26.03.2024 | 03:22:23 | |50.82%|306/924|+62|-60|122 | Настройки - | 1 | 1.3 | 1.4 | 1.8 | 2
26.03.2024 | 03:22:33 | |51.02%|307/924|+75|-72|147 | Настройки - | 2 | 1.8 | 1.4 | 1.3 | 1
26.03.2024 | 03:22:44 | |48.62%|308/924|+53|-56|109 | Настройки - | 1 | 1.3 | 1.4 | 1.9 | 2
26.03.2024 | 03:22:55 | |52.2%|309/924|+83|-76|159 | Настройки - | 2 | 1.9 | 1.4 | 1.3 | 1
26.03.2024 | 03:23:07 | |51.41%|310/924|+73|-69|142 | Настройки - | 1 | 1.3 | 1.5 | 1.6 | 1.7
26.03.2024 | 03:23:19 | |47.75%|311/924|+85|-93|178 | Настройки - | 1.7 | 1.6 | 1.5 | 1.3 | 1
26.03.2024 | 03:23:32 | |51.41%|312/924|+73|-69|142 | Настройки - | 1 | 1.3 | 1.5 | 1.6 | 1.8
26.03.2024 | 03:23:43 | |49.66%|313/924|+73|-74|147 | Настройки - | 1.8 | 1.6 | 1.5 | 1.3 | 1
26.03.2024 | 03:23:54 | |51.41%|314/924|+73|-69|142 | Настройки - | 1 | 1.3 | 1.5 | 1.6 | 1.9
26.03.2024 | 03:24:04 | |51.49%|315/924|+69|-65|134 | Настройки - | 1.9 | 1.6 | 1.5 | 1.3 | 1
26.03.2024 | 03:24:16 | |51.41%|316/924|+73|-69|142 | Настройки - | 1 | 1.3 | 1.5 | 1.6 | 2
26.03.2024 | 03:24:26 | |51.26%|317/924|+61|-58|119 | Настройки - | 2 | 1.6 | 1.5 | 1.3 | 1
26.03.2024 | 03:24:40 | |51.15%|318/924|+67|-64|131 | Настройки - | 1 | 1.3 | 1.5 | 1.7 | 1.8
26.03.2024 | 03:24:53 | |50.29%|319/924|+86|-85|171 | Настройки - | 1.8 | 1.7 | 1.5 | 1.3 | 1
26.03.2024 | 03:25:04 | |51.15%|320/924|+67|-64|131 | Настройки - | 1 | 1.3 | 1.5 | 1.7 | 1.9
26.03.2024 | 03:25:15 | |51.95%|321/924|+80|-74|154 | Настройки - | 1.9 | 1.7 | 1.5 | 1.3 | 1
26.03.2024 | 03:25:26 | |51.15%|322/924|+67|-64|131 | Настройки - | 1 | 1.3 | 1.5 | 1.7 | 2
26.03.2024 | 03:25:37 | |50.37%|323/924|+68|-67|135 | Настройки - | 2 | 1.7 | 1.5 | 1.3 | 1
26.03.2024 | 03:25:49 | |50.41%|324/924|+62|-61|123 | Настройки - | 1 | 1.3 | 1.5 | 1.8 | 1.9
26.03.2024 | 03:25:59 | |50.88%|325/924|+87|-84|171 | Настройки - | 1.9 | 1.8 | 1.5 | 1.3 | 1
26.03.2024 | 03:26:10 | |50.41%|326/924|+62|-61|123 | Настройки - | 1 | 1.3 | 1.5 | 1.8 | 2
26.03.2024 | 03:26:20 | |51.02%|327/924|+75|-72|147 | Настройки - | 2 | 1.8 | 1.5 | 1.3 | 1
26.03.2024 | 03:26:33 | |48.18%|328/924|+53|-57|110 | Настройки - | 1 | 1.3 | 1.5 | 1.9 | 2
26.03.2024 | 03:26:43 | |52.2%|329/924|+83|-76|159 | Настройки - | 2 | 1.9 | 1.5 | 1.3 | 1
26.03.2024 | 03:26:54 | |51.52%|330/924|+68|-64|132 | Настройки - | 1 | 1.3 | 1.6 | 1.7 | 1.8
26.03.2024 | 03:27:05 | |50.29%|331/924|+87|-86|173 | Настройки - | 1.8 | 1.7 | 1.6 | 1.3 | 1
26.03.2024 | 03:27:17 | |51.52%|332/924|+68|-64|132 | Настройки - | 1 | 1.3 | 1.6 | 1.7 | 1.9
26.03.2024 | 03:27:27 | |51.92%|333/924|+81|-75|156 | Настройки - | 1.9 | 1.7 | 1.6 | 1.3 | 1
26.03.2024 | 03:27:38 | |51.52%|334/924|+68|-64|132 | Настройки - | 1 | 1.3 | 1.6 | 1.7 | 2
26.03.2024 | 03:27:49 | |50.36%|335/924|+69|-68|137 | Настройки - | 2 | 1.7 | 1.6 | 1.3 | 1
26.03.2024 | 03:28:03 | |50.81%|336/924|+63|-61|124 | Настройки - | 1 | 1.3 | 1.6 | 1.8 | 1.9
26.03.2024 | 03:28:14 | |50.87%|337/924|+88|-85|173 | Настройки - | 1.9 | 1.8 | 1.6 | 1.3 | 1
26.03.2024 | 03:28:25 | |50.81%|338/924|+63|-61|124 | Настройки - | 1 | 1.3 | 1.6 | 1.8 | 2
26.03.2024 | 03:28:36 | |51.01%|339/924|+76|-73|149 | Настройки - | 2 | 1.8 | 1.6 | 1.3 | 1
26.03.2024 | 03:28:47 | |48.18%|340/924|+53|-57|110 | Настройки - | 1 | 1.3 | 1.6 | 1.9 | 2
26.03.2024 | 03:28:58 | |52.17%|341/924|+84|-77|161 | Настройки - | 2 | 1.9 | 1.6 | 1.3 | 1
26.03.2024 | 03:29:11 | |50.81%|342/924|+63|-61|124 | Настройки - | 1 | 1.3 | 1.7 | 1.8 | 1.9
26.03.2024 | 03:29:21 | |50.57%|343/924|+88|-86|174 | Настройки - | 1.9 | 1.8 | 1.7 | 1.3 | 1
26.03.2024 | 03:29:33 | |50.81%|344/924|+63|-61|124 | Настройки - | 1 | 1.3 | 1.7 | 1.8 | 2
26.03.2024 | 03:29:43 | |50.67%|345/924|+76|-74|150 | Настройки - | 2 | 1.8 | 1.7 | 1.3 | 1
26.03.2024 | 03:29:54 | |48.18%|346/924|+53|-57|110 | Настройки - | 1 | 1.3 | 1.7 | 1.9 | 2
26.03.2024 | 03:30:04 | |51.85%|347/924|+84|-78|162 | Настройки - | 2 | 1.9 | 1.7 | 1.3 | 1
26.03.2024 | 03:30:16 | |48.67%|348/924|+55|-58|113 | Настройки - | 1 | 1.3 | 1.8 | 1.9 | 2
26.03.2024 | 03:30:29 | |51.85%|349/924|+84|-78|162 | Настройки - | 2 | 1.9 | 1.8 | 1.3 | 1
26.03.2024 | 03:30:42 | |48.92%|350/924|+91|-95|186 | Настройки - | 1 | 1.4 | 1.5 | 1.6 | 1.7
26.03.2024 | 03:30:53 | |47.17%|351/924|+75|-84|159 | Настройки - | 1.7 | 1.6 | 1.5 | 1.4 | 1
26.03.2024 | 03:31:05 | |48.92%|352/924|+91|-95|186 | Настройки - | 1 | 1.4 | 1.5 | 1.6 | 1.8
26.03.2024 | 03:31:17 | |48.87%|353/924|+65|-68|133 | Настройки - | 1.8 | 1.6 | 1.5 | 1.4 | 1
26.03.2024 | 03:31:28 | |48.92%|354/924|+91|-95|186 | Настройки - | 1 | 1.4 | 1.5 | 1.6 | 1.9
26.03.2024 | 03:31:39 | |50.82%|355/924|+62|-60|122 | Настройки - | 1.9 | 1.6 | 1.5 | 1.4 | 1
26.03.2024 | 03:31:50 | |48.92%|356/924|+91|-95|186 | Настройки - | 1 | 1.4 | 1.5 | 1.6 | 2
26.03.2024 | 03:32:01 | |50.93%|357/924|+55|-53|108 | Настройки - | 2 | 1.6 | 1.5 | 1.4 | 1
26.03.2024 | 03:32:14 | |50.29%|358/924|+86|-85|171 | Настройки - | 1 | 1.4 | 1.5 | 1.7 | 1.8
26.03.2024 | 03:32:23 | |49.02%|359/924|+75|-78|153 | Настройки - | 1.8 | 1.7 | 1.5 | 1.4 | 1
26.03.2024 | 03:32:34 | |50.29%|360/924|+86|-85|171 | Настройки - | 1 | 1.4 | 1.5 | 1.7 | 1.9
26.03.2024 | 03:32:45 | |51.08%|361/924|+71|-68|139 | Настройки - | 1.9 | 1.7 | 1.5 | 1.4 | 1
26.03.2024 | 03:32:57 | |50.29%|362/924|+86|-85|171 | Настройки - | 1 | 1.4 | 1.5 | 1.7 | 2
26.03.2024 | 03:33:08 | |50.41%|363/924|+62|-61|123 | Настройки - | 2 | 1.7 | 1.5 | 1.4 | 1
26.03.2024 | 03:33:22 | |50.94%|364/924|+81|-78|159 | Настройки - | 1 | 1.4 | 1.5 | 1.8 | 1.9
26.03.2024 | 03:33:33 | |49.68%|365/924|+77|-78|155 | Настройки - | 1.9 | 1.8 | 1.5 | 1.4 | 1
26.03.2024 | 03:33:44 | |50.94%|366/924|+81|-78|159 | Настройки - | 1 | 1.4 | 1.5 | 1.8 | 2
26.03.2024 | 03:33:55 | |50.75%|367/924|+68|-66|134 | Настройки - | 2 | 1.8 | 1.5 | 1.4 | 1
26.03.2024 | 03:34:08 | |48.92%|368/924|+68|-71|139 | Настройки - | 1 | 1.4 | 1.5 | 1.9 | 2
26.03.2024 | 03:34:19 | |52.05%|369/924|+76|-70|146 | Настройки - | 2 | 1.9 | 1.5 | 1.4 | 1
26.03.2024 | 03:34:31 | |50.87%|370/924|+88|-85|173 | Настройки - | 1 | 1.4 | 1.6 | 1.7 | 1.8
26.03.2024 | 03:34:42 | |49.02%|371/924|+75|-78|153 | Настройки - | 1.8 | 1.7 | 1.6 | 1.4 | 1
26.03.2024 | 03:34:53 | |50.87%|372/924|+88|-85|173 | Настройки - | 1 | 1.4 | 1.6 | 1.7 | 1.9
26.03.2024 | 03:35:03 | |51.08%|373/924|+71|-68|139 | Настройки - | 1.9 | 1.7 | 1.6 | 1.4 | 1
26.03.2024 | 03:35:14 | |50.87%|374/924|+88|-85|173 | Настройки - | 1 | 1.4 | 1.6 | 1.7 | 2
26.03.2024 | 03:35:24 | |50.41%|375/924|+62|-61|123 | Настройки - | 2 | 1.7 | 1.6 | 1.4 | 1
26.03.2024 | 03:35:36 | |51.25%|376/924|+82|-78|160 | Настройки - | 1 | 1.4 | 1.6 | 1.8 | 1.9
26.03.2024 | 03:35:47 | |49.68%|377/924|+77|-78|155 | Настройки - | 1.9 | 1.8 | 1.6 | 1.4 | 1
26.03.2024 | 03:35:59 | |51.25%|378/924|+82|-78|160 | Настройки - | 1 | 1.4 | 1.6 | 1.8 | 2
26.03.2024 | 03:36:09 | |50.75%|379/924|+68|-66|134 | Настройки - | 2 | 1.8 | 1.6 | 1.4 | 1
26.03.2024 | 03:36:21 | |48.92%|380/924|+68|-71|139 | Настройки - | 1 | 1.4 | 1.6 | 1.9 | 2
26.03.2024 | 03:36:31 | |52.05%|381/924|+76|-70|146 | Настройки - | 2 | 1.9 | 1.6 | 1.4 | 1
26.03.2024 | 03:36:43 | |51.25%|382/924|+82|-78|160 | Настройки - | 1 | 1.4 | 1.7 | 1.8 | 1.9
26.03.2024 | 03:36:54 | |49.36%|383/924|+77|-79|156 | Настройки - | 1.9 | 1.8 | 1.7 | 1.4 | 1
26.03.2024 | 03:37:05 | |51.25%|384/924|+82|-78|160 | Настройки - | 1 | 1.4 | 1.7 | 1.8 | 2
26.03.2024 | 03:37:16 | |50.37%|385/924|+68|-67|135 | Настройки - | 2 | 1.8 | 1.7 | 1.4 | 1
